elapsed_s,voltage_V,current_A,temp_bat1_C,soc_cc_pct,soc_jk_pct,soc_ekf_pct,err_jk_pct,err_ekf_pct,v_pred_V
300.552,26.328,4.92,28.3,31.7786,32.0,31.8669,-0.2214,-0.0883,26.3263
301.582,26.328,4.88,28.3,31.7853,32.0,31.8741,-0.2147,-0.0888,26.32338
302.708,26.329,4.92,28.3,31.7927,32.0,31.8818,-0.2073,-0.0891,26.32489
303.624,26.329,4.92,28.3,31.7987,32.0,31.8881,-0.2013,-0.0894,26.3257
304.557,26.329,4.88,28.3,31.8048,32.0,31.8946,-0.1952,-0.0898,26.3247
305.57,26.332,4.88,28.3,31.8114,32.0,31.9022,-0.1886,-0.0908,26.32533
306.592,26.332,4.88,28.3,31.8181,32.0,31.9092,-0.1819,-0.0911,26.32821
307.619,26.329,4.88,28.3,31.8248,32.0,31.9159,-0.1752,-0.0911,26.3282
308.649,26.329,4.92,28.4,31.8315,32.0,31.9228,-0.1685,-0.0913,26.32626
309.566,26.329,4.92,28.4,31.8376,32.0,31.9291,-0.1624,-0.0915,26.32575
310.587,26.332,4.88,28.4,31.8442,32.0,31.937,-0.1558,-0.0928,26.32444
311.611,26.334,4.92,28.3,31.8509,32.0,31.9442,-0.1491,-0.0933,26.32919
312.639,26.335,4.92,28.4,31.8577,32.0,31.9515,-0.1423,-0.0938,26.33023
313.576,26.334,4.92,28.4,31.8638,32.0,31.9577,-0.1362,-0.0939,26.33153
314.589,26.338,4.92,28.4,31.8705,32.0,31.9657,-0.1295,-0.0952,26.3303
315.714,26.335,4.92,28.4,31.8779,32.0,31.9731,-0.1221,-0.0952,26.33378
316.631,26.335,4.92,28.4,31.8839,32.0,31.9794,-0.1161,-0.0955,26.33164
317.58,26.335,4.88,28.3,31.8901,32.0,31.986,-0.1099,-0.0959,26.33058
318.588,26.34,4.92,28.4,31.8967,32.0,31.9939,-0.1033,-0.0972,26.33222
319.599,26.338,4.88,28.4,31.9033,32.0,32.0007,-0.0967,-0.0973,26.33522
320.621,26.337,4.92,28.3,31.91,32.0,32.0074,-0.09,-0.0974,26.3351
321.65,26.337,4.84,28.3,31.9167,32.0,32.0148,-0.0833,-0.0981,26.33132
322.593,26.337,4.84,28.3,31.9228,32.0,32.0211,-0.0772,-0.0984,26.33343
323.594,26.338,4.88,28.4,31.9293,32.0,32.028,-0.0707,-0.0987,26.33417
324.617,26.338,4.84,28.4,31.9359,32.0,32.0351,-0.0641,-0.0992,26.33322
325.643,26.338,4.88,28.3,31.9426,32.0,32.0419,-0.0574,-0.0993,26.33507
326.668,26.335,4.84,28.3,31.9492,32.0,32.0486,-0.0508,-0.0994,26.33323
327.7,26.338,4.88,28.4,31.956,32.0,32.0561,-0.044,-0.1001,26.33216
328.613,26.338,4.88,28.4,31.9619,32.0,32.0623,-0.0381,-0.1003,26.3346
329.634,26.338,4.84,28.4,31.9685,32.0,32.0693,-0.0315,-0.1008,26.33327
330.66,26.337,4.88,28.4,31.9752,32.0,32.0761,-0.0248,-0.1009,26.3351
331.603,26.338,4.88,28.4,31.9813,32.0,32.0826,-0.0187,-0.1013,26.33355
332.604,26.342,4.88,28.4,31.9879,32.0,32.0904,-0.0121,-0.1025,26.33431
333.632,26.342,4.92,28.4,31.9946,32.0,32.0973,-0.0054,-0.1027,26.33905
334.756,26.342,4.88,28.4,32.0019,32.0,32.1052,0.0019,-0.1032,26.33686
335.705,26.342,4.88,28.4,32.0081,32.0,32.1116,0.0081,-0.1035,26.33841
336.614,26.34,4.84,28.4,32.014,32.0,32.1176,0.014,-0.1036,26.33762
337.621,26.342,4.88,28.4,32.0206,32.0,32.1246,0.0206,-0.104,26.33717
338.654,26.342,4.88,28.4,32.0273,32.0,32.1317,0.0273,-0.1043,26.33812
339.681,26.34,4.92,28.4,32.0341,32.0,32.1384,0.0341,-0.1044,26.3391
340.698,26.342,4.88,28.4,32.0407,32.0,32.1459,0.0407,-0.1052,26.33537
341.62,26.342,4.88,28.4,32.0467,32.0,32.1522,0.0467,-0.1055,26.33855
342.64,26.343,4.88,28.4,32.0533,32.0,32.1593,0.0533,-0.1059,26.3382
343.668,26.343,4.88,28.4,32.06,32.0,32.1663,0.06,-0.1062,26.33915
344.692,26.342,4.84,28.4,32.0667,32.0,32.1732,0.0667,-0.1065,26.33822
345.622,26.343,4.92,28.4,32.0728,32.0,32.1794,0.0728,-0.1066,26.3404
346.643,26.34,4.92,28.4,32.0795,32.0,32.1861,0.0795,-0.1067,26.33925
347.661,26.34,4.92,28.4,32.0862,32.0,32.1931,0.0862,-0.1069,26.33637
348.685,26.345,4.88,28.4,32.0928,32.0,32.2012,0.0928,-0.1084,26.3354
349.631,26.343,4.92,28.4,32.0991,32.0,32.2075,0.0991,-0.1084,26.34238
350.636,26.343,4.92,28.4,32.1057,32.0,32.2143,0.1057,-0.1087,26.33935
351.654,26.345,4.96,28.4,32.1124,33.0,32.2215,-0.8876,-0.1091,26.34025
352.676,26.343,4.84,28.4,32.119,33.0,32.2285,-0.881,-0.1095,26.33844
353.699,26.345,4.88,28.4,32.1257,33.0,32.2356,-0.8743,-0.11,26.34014
354.638,26.345,4.88,28.4,32.1318,33.0,32.242,-0.8682,-0.1102,26.3415
355.647,26.345,4.92,28.4,32.1384,33.0,32.2488,-0.8616,-0.1104,26.3422
356.668,26.345,4.88,28.4,32.1451,33.0,32.2559,-0.8549,-0.1108,26.34032
357.693,26.343,4.84,28.4,32.1517,33.0,32.2626,-0.8483,-0.1109,26.34026
358.767,26.342,4.88,28.4,32.1587,33.0,32.2697,-0.8413,-0.111,26.34
359.748,26.342,4.92,28.4,32.1652,33.0,32.2763,-0.8348,-0.1111,26.33942
360.665,26.342,4.92,28.4,32.1712,33.0,32.2825,-0.8288,-0.1113,26.33875
361.684,26.349,4.88,28.4,32.1778,33.0,32.2909,-0.8222,-0.1131,26.33745
362.713,26.348,4.88,28.4,32.1845,33.0,32.2977,-0.8155,-0.1132,26.34511
363.662,26.349,4.84,28.4,32.1907,33.0,32.3044,-0.8093,-0.1138,26.3435
364.664,26.348,4.92,28.4,32.1972,33.0,32.311,-0.8028,-0.1138,26.34707
365.693,26.349,4.88,28.4,32.204,33.0,32.3184,-0.796,-0.1144,26.34328
366.814,26.351,4.92,28.4,32.2113,33.0,32.3262,-0.7887,-0.1149,26.34576
367.728,26.351,4.92,28.4,32.2173,33.0,32.3325,-0.7827,-0.1151,26.34756
368.673,26.352,4.84,28.4,32.2234,33.0,32.3393,-0.7766,-0.1159,26.34557
369.674,26.348,4.88,28.4,32.23,33.0,32.3458,-0.77,-0.1159,26.34908
370.703,26.348,4.84,28.4,32.2366,33.0,32.3529,-0.7634,-0.1163,26.34328
371.725,26.351,4.88,28.4,32.2433,33.0,32.3602,-0.7567,-0.1169,26.34513
372.75,26.351,4.92,28.4,32.25,33.0,32.3671,-0.75,-0.1171,26.34809
373.68,26.351,4.92,28.4,32.2561,33.0,32.3734,-0.7439,-0.1173,26.34755
374.693,26.346,4.92,28.4,32.2628,33.0,32.38,-0.7372,-0.1173,26.34726
375.717,26.352,4.88,28.4,32.2694,33.0,32.3882,-0.7306,-0.1188,26.34145
376.738,26.352,4.92,28.4,32.2762,33.0,32.3951,-0.7238,-0.119,26.3491
377.682,26.349,4.88,28.4,32.2823,33.0,32.4013,-0.7177,-0.119,26.34756
378.694,26.354,4.92,28.4,32.289,33.0,32.409,-0.711,-0.1201,26.34626
379.713,26.354,4.92,28.4,32.2957,33.0,32.416,-0.7043,-0.1203,26.35018
380.733,26.351,4.92,28.4,32.3024,33.0,32.4227,-0.6976,-0.1204,26.35019
381.758,26.354,4.88,28.4,32.309,33.0,32.4304,-0.691,-0.1214,26.34633
382.695,26.354,4.92,28.4,32.3152,33.0,32.4367,-0.6848,-0.1215,26.3514
383.702,26.352,4.88,28.4,32.3218,33.0,32.4434,-0.6782,-0.1217,26.34932
384.732,26.354,4.88,28.4,32.3285,33.0,32.4507,-0.6715,-0.1223,26.3482
385.758,26.354,4.92,28.4,32.3352,33.0,32.4576,-0.6648,-0.1224,26.3511
386.774,26.354,4.92,28.4,32.3419,33.0,32.4645,-0.6581,-0.1227,26.35025
387.71,26.354,4.88,28.4,32.348,33.0,32.471,-0.652,-0.123,26.3496
388.721,26.354,4.92,28.4,32.3546,33.0,32.4778,-0.6454,-0.1231,26.35118
389.748,26.354,4.92,28.4,32.3614,33.0,32.4848,-0.6386,-0.1234,26.35024
390.769,26.352,4.88,28.4,32.368,33.0,32.4915,-0.632,-0.1235,26.34932
391.797,26.354,4.88,28.4,32.3747,33.0,32.4988,-0.6253,-0.1241,26.34826
392.725,26.354,4.88,28.4,32.3808,33.0,32.5051,-0.6192,-0.1243,26.35056
393.738,26.355,4.88,28.4,32.3874,33.0,32.5121,-0.6126,-0.1247,26.35026
394.765,26.354,4.92,28.4,32.3941,33.0,32.5189,-0.6059,-0.1247,26.35214
395.787,26.355,4.88,28.4,32.4008,33.0,32.5261,-0.5992,-0.1253,26.34936
396.731,26.355,4.92,28.4,32.407,33.0,32.5324,-0.593,-0.1254,26.35245
397.736,26.355,4.92,28.4,32.4136,33.0,32.5392,-0.5864,-0.1256,26.35135
398.756,26.355,4.92,28.4,32.4203,33.0,32.5462,-0.5797,-0.1259,26.3513
399.787,26.355,4.88,28.4,32.427,33.0,32.5533,-0.573,-0.1263,26.35032
400.805,26.355,4.84,28.4,32.4336,33.0,32.5602,-0.5664,-0.1266,26.35032
401.739,26.355,4.92,28.4,32.4397,33.0,32.5664,-0.5603,-0.1267,26.35342
402.754,26.354,4.88,28.4,32.4464,33.0,32.5732,-0.5536,-0.1269,26.35041
403.773,26.357,4.88,28.4,32.453,33.0,32.5806,-0.547,-0.1277,26.35032
404.804,26.355,4.92,28.4,32.4598,33.0,32.5874,-0.5402,-0.1277,26.35414
405.746,26.355,4.92,28.4,32.466,33.0,32.5938,-0.534,-0.1279,26.35163
406.745,26.357,4.88,28.4,32.4725,33.0,32.601,-0.5275,-0.1286,26.35048
407.768,26.358,4.96,28.4,32.4792,33.0,32.608,-0.5208,-0.1287,26.35513
408.793,26.357,4.84,28.4,32.4859,33.0,32.6151,-0.5141,-0.1292,26.35148
409.816,26.358,4.92,28.4,32.4926,33.0,32.622,-0.5074,-0.1294,26.3551
410.845,26.358,4.84,28.4,32.4992,33.0,32.6291,-0.5008,-0.1299,26.35238
411.765,26.358,4.84,28.4,32.5052,33.0,32.6353,-0.4948,-0.1301,26.35457
412.785,26.358,4.92,28.4,32.5119,33.0,32.642,-0.4881,-0.1302,26.35611
413.814,26.36,4.88,28.4,32.5186,33.0,32.6495,-0.4814,-0.1309,26.35335
414.838,26.358,4.88,28.4,32.5253,33.0,32.6562,-0.4747,-0.1309,26.3562
415.765,26.361,4.92,28.4,32.5314,33.0,32.6628,-0.4686,-0.1314,26.35557
416.787,26.36,4.92,28.4,32.5381,33.0,32.6696,-0.4619,-0.1316,26.35725
417.912,26.36,4.88,28.4,32.5454,33.0,32.6774,-0.4546,-0.132,26.35497
418.826,26.36,4.88,28.4,32.5514,33.0,32.6835,-0.4486,-0.1322,26.35663
419.774,26.355,4.88,28.4,32.5576,33.0,32.6897,-0.4424,-0.1321,26.35652
420.781,26.364,4.92,28.4,32.5642,33.0,32.6978,-0.4358,-0.1336,26.35243
421.796,26.364,4.88,28.4,32.5708,33.0,32.7048,-0.4292,-0.134,26.35927
422.821,26.361,4.88,28.4,32.5775,33.0,32.7115,-0.4225,-0.134,26.36014
423.851,26.363,4.92,28.4,32.5842,33.0,32.7186,-0.4158,-0.1344,26.35818
424.788,26.363,4.92,28.4,32.5904,33.0,32.725,-0.4096,-0.1346,26.35955
425.791,26.36,4.88,28.4,32.5969,33.0,32.7316,-0.4031,-0.1346,26.35838
426.813,26.361,4.84,28.4,32.6035,33.0,32.7387,-0.3965,-0.1351,26.35537
427.838,26.363,4.92,28.4,32.6103,33.0,32.7457,-0.3897,-0.1354,26.35911
428.791,26.363,4.92,28.4,32.6165,33.0,32.7521,-0.3835,-0.1356,26.35953
429.9,26.364,4.88,28.4,32.6238,33.0,32.7599,-0.3762,-0.1362,26.35803
430.812,26.364,4.88,28.4,32.6297,33.0,32.766,-0.3703,-0.1363,26.36061
431.835,26.358,4.92,28.4,32.6364,33.0,32.7726,-0.3636,-0.1362,26.36117
432.856,26.363,4.88,28.4,32.6431,33.0,32.7805,-0.3569,-0.1374,26.35355
433.807,26.363,4.92,28.4,32.6493,33.0,32.7868,-0.3507,-0.1375,26.36046
434.803,26.363,4.92,28.4,32.6559,33.0,32.7936,-0.3441,-0.1377,26.35942
435.826,26.364,4.88,28.4,32.6625,33.0,32.8007,-0.3375,-0.1382,26.35838
436.849,26.363,4.88,28.4,32.6692,33.0,32.8075,-0.3308,-0.1383,26.36025
437.877,26.363,4.88,28.4,32.6759,33.0,32.8144,-0.3241,-0.1385,26.35928
438.809,26.363,4.88,28.4,32.682,33.0,32.8207,-0.318,-0.1387,26.35962
439.822,26.364,4.92,28.4,32.6886,33.0,32.8276,-0.3114,-0.1389,26.36029
440.845,26.364,4.88,28.4,32.6953,33.0,32.8346,-0.3047,-0.1393,26.35939
441.867,26.364,4.92,28.4,32.702,33.0,32.8414,-0.298,-0.1394,26.36124
442.907,26.366,4.88,28.4,32.7088,33.0,32.8489,-0.2912,-0.1401,26.35935
443.819,26.366,4.88,28.4,32.7147,33.0,32.855,-0.2853,-0.1402,26.36265
444.837,26.366,4.88,28.4,32.7214,33.0,32.8618,-0.2786,-0.1405,26.36228
445.864,26.364,4.92,28.4,32.7281,33.0,32.8686,-0.2719,-0.1405,26.3632
446.887,26.364,4.92,28.4,32.7348,33.0,32.8755,-0.2652,-0.1407,26.36039
447.821,26.364,4.92,28.4,32.741,33.0,32.8818,-0.259,-0.1408,26.3607
448.836,26.366,4.88,28.4,32.7476,33.0,32.8891,-0.2524,-0.1415,26.35948
449.962,26.369,4.88,28.4,32.7549,33.0,32.8972,-0.2451,-0.1423,26.36193
450.88,26.369,4.88,28.4,32.7609,33.0,32.9034,-0.2391,-0.1425,26.36559
451.907,26.366,4.92,28.4,32.7677,33.0,32.9101,-0.2323,-0.1425,26.36615
452.833,26.369,4.92,28.4,32.7738,33.0,32.9168,-0.2262,-0.1431,26.36272
453.849,26.366,4.88,28.4,32.7804,33.0,32.9235,-0.2196,-0.1431,26.36437
454.872,26.367,4.88,28.4,32.787,33.0,32.9305,-0.213,-0.1434,26.36234
455.902,26.37,4.92,28.4,32.7938,33.0,32.9378,-0.2062,-0.1439,26.36423
456.835,26.37,4.92,28.4,32.7999,33.0,32.9441,-0.2001,-0.1441,26.3666
457.841,26.369,4.92,28.4,32.8066,33.0,32.9508,-0.1934,-0.1442,26.36635
458.868,26.366,4.88,28.4,32.8132,33.0,32.9575,-0.1868,-0.1443,26.36437
459.891,26.369,4.92,28.4,32.82,33.0,32.9647,-0.18,-0.1448,26.36332
460.916,26.367,4.92,28.4,32.8267,33.0,32.9715,-0.1733,-0.1448,26.36533
461.94,26.367,4.88,28.4,32.8334,33.0,32.9785,-0.1666,-0.1451,26.36246
462.861,26.367,4.88,28.4,32.8394,33.0,32.9847,-0.1606,-0.1453,26.36372
463.885,26.369,4.88,28.4,32.8461,33.0,32.9918,-0.1539,-0.1457,26.36337
464.917,26.366,4.92,28.4,32.8528,33.0,32.9986,-0.1472,-0.1457,26.36623
465.853,26.369,4.92,28.4,32.859,33.0,33.0053,-0.141,-0.1463,26.36277
466.859,26.369,4.88,28.4,32.8655,33.0,33.0122,-0.1345,-0.1466,26.3645
467.884,26.37,4.88,28.4,32.8722,33.0,33.0192,-0.1278,-0.147,26.36533
469.01,26.37,4.88,28.4,32.8796,33.0,33.0268,-0.1204,-0.1472,26.36596
469.926,26.37,4.88,28.4,32.8855,33.0,33.0329,-0.1145,-0.1474,26.3667
470.869,26.372,4.88,28.4,32.8917,33.0,33.0395,-0.1083,-0.1478,26.36662
471.872,26.372,4.92,28.4,32.8983,33.0,33.0462,-0.1017,-0.1479,26.36929
472.899,26.375,4.88,28.4,32.905,33.0,33.0537,-0.095,-0.1488,26.36739
473.92,26.373,4.92,28.4,32.9117,33.0,33.0604,-0.0883,-0.1488,26.37216
474.952,26.373,4.92,28.4,32.9185,33.0,33.0674,-0.0815,-0.149,26.36931
475.881,26.373,4.92,28.4,32.9246,33.0,33.0737,-0.0754,-0.1491,26.36966
476.889,26.37,4.92,28.4,32.9312,33.0,33.0803,-0.0688,-0.1491,26.36939
477.919,26.372,4.88,28.4,32.9379,33.0,33.0877,-0.0621,-0.1498,26.36548
478.941,26.373,4.88,28.4,32.9446,33.0,33.0946,-0.0554,-0.1501,26.36834
479.885,26.372,4.92,28.4,32.9508,33.0,33.1009,-0.0492,-0.1501,26.37053
480.891,26.375,4.92,28.4,32.9574,33.0,33.1081,-0.0426,-0.1507,26.36847
481.907,26.375,4.92,28.4,32.964,33.0,33.115,-0.036,-0.1509,26.37134
482.934,26.37,4.88,28.4,32.9707,33.0,33.1217,-0.0293,-0.1509,26.37037
483.958,26.373,4.88,28.4,32.9774,33.0,33.129,-0.0226,-0.1516,26.36644
484.906,26.373,4.92,28.4,32.9836,33.0,33.1353,-0.0164,-0.1516,26.37055
485.908,26.375,4.88,28.4,32.9902,33.0,33.1424,-0.0098,-0.1523,26.36854
486.923,26.375,4.88,28.4,32.9968,33.0,33.1492,-0.0032,-0.1524,26.37133
487.952,26.376,4.92,28.4,33.0036,33.0,33.1562,0.0036,-0.1527,26.37224
488.973,26.376,4.92,28.4,33.0103,33.0,33.1631,0.0103,-0.1528,26.37235
489.914,26.373,4.88,28.4,33.0164,33.0,33.1693,0.0164,-0.1529,26.3717
490.919,26.375,4.88,28.4,33.0229,33.0,33.1763,0.0229,-0.1533,26.36947
491.943,26.375,4.88,28.4,33.0296,33.0,33.1831,0.0296,-0.1535,26.37134
492.968,26.373,4.88,28.4,33.0363,33.0,33.1898,0.0363,-0.1535,26.37134
493.998,26.376,4.92,28.4,33.0431,33.0,33.1971,0.0431,-0.154,26.37034
494.919,26.376,4.92,28.4,33.0491,33.0,33.2033,0.0491,-0.1542,26.37274
495.94,26.375,4.92,28.4,33.0558,33.0,33.2101,0.0558,-0.1542,26.3724
496.96,26.375,4.88,28.4,33.0625,33.0,33.217,0.0625,-0.1545,26.3705
497.984,26.375,4.88,28.4,33.0691,33.0,33.2239,0.0691,-0.1547,26.37138
498.935,26.375,4.88,28.4,33.0753,34.0,33.2302,-0.9247,-0.1549,26.37164
499.936,26.378,4.88,28.4,33.0819,34.0,33.2374,-0.9181,-0.1555,26.37148
501.056,26.378,4.92,28.4,33.0892,34.0,33.2448,-0.9108,-0.1556,26.37492
501.979,26.378,4.92,28.4,33.0953,34.0,33.2511,-0.9047,-0.1558,26.37473
503.002,26.376,4.88,28.4,33.102,34.0,33.2578,-0.898,-0.1559,26.37345
503.945,26.376,4.88,28.4,33.1081,34.0,33.2641,-0.8919,-0.156,26.37268
504.952,26.376,4.92,28.4,33.1147,34.0,33.2708,-0.8853,-0.1561,26.37341
505.975,26.375,4.88,28.4,33.1214,34.0,33.2777,-0.8786,-0.1563,26.37153
507.003,26.376,4.88,28.4,33.1281,34.0,33.2847,-0.8719,-0.1566,26.37144
508.021,26.376,4.88,28.4,33.1347,34.0,33.2915,-0.8653,-0.1568,26.37245
508.959,26.376,4.88,28.4,33.1408,34.0,33.2977,-0.8592,-0.1569,26.37273
509.966,26.38,4.88,28.4,33.1474,34.0,33.3051,-0.8526,-0.1577,26.3725
510.99,26.376,4.88,28.5,33.1541,34.0,33.3118,-0.8459,-0.1577,26.37633
512.013,26.376,4.88,28.4,33.1607,34.0,33.3186,-0.8393,-0.1579,26.37248
513.04,26.381,4.88,28.5,33.1674,34.0,33.3262,-0.8326,-0.1588,26.37245
513.961,26.381,4.88,28.5,33.1734,34.0,33.3324,-0.8266,-0.159,26.37769
514.985,26.378,4.92,28.4,33.1802,34.0,33.3391,-0.8198,-0.159,26.37828
516.008,26.378,4.92,28.5,33.1869,34.0,33.346,-0.8131,-0.1591,26.3745
517.031,26.381,4.84,28.4,33.1935,34.0,33.3536,-0.8065,-0.1601,26.37261
517.973,26.375,4.88,28.4,33.1996,34.0,33.3595,-0.8004,-0.1599,26.37853
518.98,26.381,4.88,28.4,33.2062,34.0,33.3671,-0.7938,-0.1609,26.37162
520.006,26.378,4.88,28.4,33.2129,34.0,33.3738,-0.7871,-0.1609,26.37736
521.025,26.378,4.88,28.4,33.2195,34.0,33.3806,-0.7805,-0.1611,26.37449
521.976,26.381,4.92,28.4,33.2258,34.0,33.3873,-0.7742,-0.1615,26.37566
522.978,26.38,4.84,28.4,33.2323,34.0,33.394,-0.7677,-0.1617,26.37563
523.993,26.38,4.88,28.5,33.2389,34.0,33.4007,-0.7611,-0.1618,26.37735
525.019,26.381,4.92,28.4,33.2456,34.0,33.4076,-0.7544,-0.162,26.37737
526.048,26.38,4.88,28.4,33.2523,34.0,33.4145,-0.7477,-0.1622,26.37651
526.987,26.38,4.88,28.4,33.2584,34.0,33.4208,-0.7416,-0.1623,26.37674
527.989,26.381,4.88,28.4,33.265,34.0,33.4276,-0.735,-0.1626,26.37653
529.024,26.381,4.88,28.4,33.2717,34.0,33.4345,-0.7283,-0.1628,26.3774
530.041,26.381,4.92,28.4,33.2784,34.0,33.4413,-0.7216,-0.1629,26.37841
531.06,26.381,4.88,28.5,33.285,34.0,33.4482,-0.715,-0.1631,26.37658
531.994,26.383,4.92,28.5,33.2912,34.0,33.4546,-0.7088,-0.1634,26.3787
533.116,26.384,4.92,28.4,33.2986,34.0,33.4623,-0.7014,-0.1637,26.37912
534.031,26.384,4.92,28.4,33.3046,34.0,33.4684,-0.6954,-0.1638,26.3808
535.057,26.381,4.92,28.4,33.3113,34.0,33.4752,-0.6887,-0.1638,26.38044
536.078,26.384,4.88,28.5,33.318,34.0,33.4825,-0.682,-0.1646,26.37662
537.008,26.387,4.88,28.5,33.324,34.0,33.4891,-0.676,-0.1651,26.38073
538.024,26.381,4.92,28.5,33.3307,34.0,33.4957,-0.6693,-0.165,26.3843
539.052,26.384,4.88,28.5,33.3374,34.0,33.5031,-0.6626,-0.1657,26.37663
540.072,26.384,4.88,28.5,33.344,34.0,33.5099,-0.656,-0.1659,26.38044
541.015,26.383,4.92,28.4,33.3502,34.0,33.5161,-0.6498,-0.1659,26.38165
542.018,26.384,4.92,28.5,33.3568,34.0,33.523,-0.6432,-0.1661,26.3796
543.046,26.387,4.92,28.4,33.3636,34.0,33.5303,-0.6364,-0.1667,26.38048
544.068,26.386,4.88,28.5,33.3703,34.0,33.5371,-0.6297,-0.1669,26.38248
545.094,26.386,4.92,28.5,33.377,34.0,33.544,-0.623,-0.167,26.38334
546.028,26.386,4.92,28.5,33.3831,34.0,33.5502,-0.6169,-0.1671,26.38277
547.042,26.384,4.88,28.5,33.3897,34.0,33.5569,-0.6103,-0.1672,26.38157
548.072,26.386,4.92,28.4,33.3965,34.0,33.564,-0.6035,-0.1675,26.38141
549.085,26.387,4.84,28.5,33.4031,34.0,33.571,-0.5969,-0.168,26.38064
550.032,26.386,4.88,28.4,33.4092,34.0,33.5772,-0.5908,-0.168,26.38457
551.036,26.387,4.88,28.4,33.4158,34.0,33.5841,-0.5842,-0.1683,26.38253
552.16,26.386,4.84,28.5,33.423,34.0,33.5915,-0.577,-0.1685,26.38215
553.076,26.386,4.84,28.5,33.429,34.0,33.5976,-0.571,-0.1686,26.38279
554.105,26.386,4.92,28.5,33.4357,34.0,33.6044,-0.5643,-0.1686,26.38429
555.044,26.386,4.88,28.5,33.4418,34.0,33.6107,-0.5582,-0.1689,26.38188
556.045,26.389,4.88,28.5,33.4484,34.0,33.6178,-0.5516,-0.1694,26.38256
557.071,26.389,4.88,28.5,33.4551,34.0,33.6246,-0.5449,-0.1696,26.3854
558.102,26.389,4.84,28.5,33.4617,34.0,33.6316,-0.5383,-0.1698,26.38445
559.044,26.389,4.84,28.5,33.4678,34.0,33.6378,-0.5322,-0.17,26.38566
560.049,26.389,4.88,28.5,33.4744,34.0,33.6444,-0.5256,-0.1701,26.38639
561.064,26.387,4.88,28.5,33.481,34.0,33.6511,-0.519,-0.1701,26.38547
562.089,26.386,4.88,28.5,33.4877,34.0,33.6578,-0.5123,-0.1702,26.38351
563.115,26.389,4.84,28.5,33.4943,34.0,33.6652,-0.5057,-0.1709,26.38159
564.14,26.387,4.84,28.5,33.5009,34.0,33.6718,-0.4991,-0.1709,26.3854
565.059,26.387,4.84,28.5,33.5069,34.0,33.6779,-0.4931,-0.1711,26.38384
566.086,26.389,4.88,28.5,33.5135,34.0,33.6849,-0.4865,-0.1713,26.38441
567.107,26.389,4.88,28.5,33.5202,34.0,33.6917,-0.4798,-0.1715,26.38549
568.053,26.386,4.88,28.5,33.5264,34.0,33.6979,-0.4736,-0.1715,26.38575
569.054,26.389,4.88,28.5,33.5329,34.0,33.7049,-0.4671,-0.172,26.38267
570.074,26.389,4.92,28.5,33.5396,34.0,33.7117,-0.4604,-0.1721,26.38645
571.106,26.389,4.88,28.5,33.5463,34.0,33.7187,-0.4537,-0.1723,26.38459
572.126,26.389,4.88,28.5,33.553,34.0,33.7255,-0.447,-0.1725,26.38553
573.07,26.39,4.88,28.5,33.5591,34.0,33.7318,-0.4409,-0.1727,26.38579
574.085,26.39,4.88,28.5,33.5657,34.0,33.7386,-0.4343,-0.1729,26.38653
575.093,26.39,4.92,28.5,33.5724,34.0,33.7453,-0.4276,-0.173,26.3875
576.118,26.392,4.92,28.5,33.5791,34.0,33.7524,-0.4209,-0.1733,26.38656
577.142,26.392,4.88,28.4,33.5858,34.0,33.7594,-0.4142,-0.1736,26.38757
578.077,26.392,4.88,28.4,33.5919,34.0,33.7656,-0.4081,-0.1737,26.38877
579.089,26.389,4.88,28.4,33.5985,34.0,33.7722,-0.4015,-0.1737,26.38852
580.114,26.393,4.88,28.4,33.6051,34.0,33.7796,-0.3949,-0.1744,26.38558
581.137,26.392,4.88,28.5,33.6118,34.0,33.7863,-0.3882,-0.1745,26.38946
582.083,26.393,4.88,28.4,33.618,34.0,33.7927,-0.382,-0.1747,26.38877
583.087,26.392,4.88,28.4,33.6245,34.0,33.7993,-0.3755,-0.1748,26.38955
584.209,26.395,4.88,28.4,33.6318,34.0,33.8072,-0.3682,-0.1754,26.38819
585.13,26.395,4.88,28.4,33.6378,34.0,33.8133,-0.3622,-0.1755,26.39179
586.157,26.393,4.92,28.5,33.6446,34.0,33.8201,-0.3554,-0.1755,26.39238
587.097,26.395,4.92,28.5,33.6508,34.0,33.8266,-0.3492,-0.1759,26.38984
588.098,26.393,4.88,28.5,33.6573,34.0,33.8332,-0.3427,-0.1759,26.39064
589.122,26.393,4.88,28.4,33.664,34.0,33.84,-0.336,-0.1761,26.38953
590.151,26.39,4.88,28.5,33.6707,34.0,33.8467,-0.3293,-0.1761,26.38951
591.097,26.39,4.88,28.5,33.6768,34.0,33.853,-0.3232,-0.1762,26.38688
592.101,26.395,4.88,28.5,33.6834,34.0,33.8604,-0.3166,-0.177,26.38669
593.117,26.396,4.88,28.4,33.69,34.0,33.8673,-0.31,-0.1773,26.39152
594.146,26.395,4.88,28.5,33.6967,34.0,33.8741,-0.3033,-0.1774,26.39245
595.169,26.393,4.88,28.5,33.7034,34.0,33.8808,-0.2966,-0.1774,26.39152
596.194,26.395,4.88,28.5,33.71,34.0,33.8878,-0.29,-0.1778,26.38958
597.113,26.395,4.88,28.5,33.716,34.0,33.8939,-0.284,-0.1779,26.39187
598.138,26.393,4.88,28.5,33.7227,34.0,33.9006,-0.2773,-0.1779,26.39153
599.162,26.393,4.88,28.4,33.7294,34.0,33.9074,-0.2706,-0.1781,26.3896
